Episode,Worker,Cumulative Reward,RPS
1301,0,-24.6355001902459,-0.16423666793497266
1302,1,-28.19456775999687,-0.1879637850666458
1303,2,10.727765612798665,5.3638828063993325
1304,3,-30.564042402536966,-0.20376028268357976
1305,0,-29.310046433367418,-0.19540030955578278
1306,1,-26.913401094500326,-0.1794226739633355
1307,2,9.87549466800576,9.87549466800576
1308,3,-20.924670238986735,-0.1394978015932449
1309,0,-30.589125833173362,-0.20392750555448907
1310,1,7.4003410232229765,0.15102736782087708
1311,2,-30.82634857275181,-0.2055089904850121
1312,3,-22.425857603964023,-0.14950571735976015
1313,0,9.844960929594645,9.844960929594645
1314,1,5.219055305836984,0.11861489331447692
1315,2,-26.640082090769667,-0.17760054727179778
1316,3,-23.67912129856783,-0.15786080865711885
1317,0,-29.146815792344157,-0.19431210528229437
1318,1,-37.70618691613262,-0.25137457944088415
1319,2,-34.05169711010995,-0.22701131406739966
1320,3,-31.92703366063391,-0.21284689107089275
1321,0,-26.945583701477172,-0.1796372246765145
1322,1,9.880471951104775,9.880471951104775
1323,2,-27.228409989168497,-0.1815227332611233
1324,3,-32.44674984545324,-0.21631166563635493
1325,0,-30.972057521539632,-0.20648038347693087
1326,1,-31.146381747109185,-0.2076425449807279
1327,2,-29.72875411452531,-0.1981916940968354
1328,3,-23.990095477107836,-0.1599339698473856
1329,0,-31.98475214382864,-0.2132316809588576
1330,1,-33.947532530399066,-0.22631688353599377
1331,2,-25.957611389255852,-0.17305074259503903
1332,3,-28.17647124559168,-0.1878431416372779
1333,0,-26.92171985220293,-0.17947813234801954
1334,1,2.4170033279965217,0.040283388799942026
1335,2,-33.304402981253425,-0.22202935320835618
1336,3,-24.08692047935677,-0.16057946986237848
1337,0,-35.14592315818173,-0.2343061543878782
1338,1,-34.478493323935915,-0.22985662215957275
1339,2,9.851558409091997,9.851558409091997
1340,3,-32.503029613886426,-0.21668686409257618
1341,0,-26.276168493060457,-0.17517445662040304
1342,1,-34.55473782409498,-0.23036491882729984
1343,2,-25.81848747016816,-0.17212324980112106
1344,3,-29.357002328943096,-0.19571334885962063
1345,0,-24.38186651921676,-0.1625457767947784
1346,1,-26.465134649544236,-0.17643423099696157
1347,2,-31.084131327724617,-0.20722754218483078
1348,3,-20.343968594248405,-0.13562645729498937
1349,0,-33.16072198167883,-0.22107147987785888
1350,1,-31.978698016325943,-0.21319132010883962
1351,2,-26.41727583118149,-0.17611517220787662
1352,3,-26.299733933229316,-0.1753315595548621
1353,0,-37.774357424767295,-0.25182904949844864
1354,1,-28.668202929415582,-0.19112135286277054
1355,2,-33.22546877805385,-0.22150312518702567
1356,3,9.869811895542963,9.869811895542963
1357,0,-26.365421817933495,-0.1757694787862233
1358,1,-25.13223021606296,-0.16754820144041974
1359,2,-29.638044164913513,-0.19758696109942342
1360,3,-38.17778707840884,-0.2545185805227256
1361,0,-24.451409414030184,-0.16300939609353457
1362,1,-34.110311666839294,-0.22740207777892862
1363,2,-27.656633701871844,-0.18437755801247896
1364,3,-25.056093077262354,-0.16704062051508237
1365,0,7.430417484709287,0.2857852878734341
1366,1,-34.305712069508495,-0.22870474713005662
1367,2,-19.426386798152137,-0.12950924532101424
1368,3,-22.21305147639653,-0.14808700984264353
1369,0,-27.721789898378194,-0.18481193265585463
1370,1,-28.844416407037958,-0.19229610938025304
1371,2,-36.459223354547724,-0.24306148903031816
1372,3,-29.800231754902065,-0.1986682116993471
1373,0,-24.83228544632053,-0.16554856964213685
1374,1,-40.0897620488677,-0.26726508032578467
1375,2,-25.11401828487319,-0.16742678856582127
1376,3,-16.65745872124268,-0.11104972480828454
1377,0,-27.436950834354654,-0.18291300556236437
1378,1,-27.80341954914166,-0.18535613032761106
1379,2,-29.612241430489412,-0.19741494286992942
1380,3,-23.231925411190442,-0.1548795027412696
1381,0,-23.487097642648052,-0.15658065095098703
1382,1,-22.504488641394758,-0.15002992427596507
1383,2,-12.132673015296534,-0.16620100020954157
1384,3,-26.736119135066705,-0.17824079423377803
1385,0,-29.707219407331593,-0.1980481293822106
1386,1,-25.384894872534517,-0.16923263248356343
1387,2,-32.23947953543237,-0.21492986356954916
1388,3,-27.737883892476965,-0.18491922594984644
1389,0,-23.03159913701182,-0.15354399424674547
1390,1,-30.652018778435817,-0.20434679185623877
1391,2,-36.59441047376463,-0.24396273649176423
1392,3,-31.766651358982433,-0.21177767572654954
1393,0,-26.730263046458166,-0.17820175364305443
1394,1,-5.271437792933276,-0.21085751171733105
1395,2,-29.298643403473687,-0.19532428935649124
1396,3,-24.05813620675767,-0.1603875747117178
1397,0,-29.78786908182111,-0.1985857938788074
1398,1,-21.320243633983537,-0.14213495755989025
1399,2,-20.06557784129133,-0.1337705189419422
1400,3,-8.439365687652456,-0.15070295870807957
1401,0,-28.243980660701805,-0.1882932044046787
1402,1,-4.3677921010726966,-0.09099566877234784
1403,2,-29.734955850365584,-0.19823303900243722
1404,3,-30.52081291107449,-0.20347208607382994
1405,0,-31.878444633627556,-0.2125229642241837
1406,1,-40.45880807651101,-0.2697253871767401
1407,2,-29.963362725620456,-0.19975575150413638
1408,3,9.875420885446257,9.875420885446257
1409,0,-29.29546403888335,-0.19530309359255565
1410,1,-22.109519788098098,-0.14739679858732066
1411,2,-35.40458309695419,-0.2360305539796946
1412,3,-19.937842604433087,-0.1329189506962206
1413,0,-26.53356587488888,-0.17689043916592587
1414,1,-21.769228865268893,-0.20732598919303707
1415,2,-33.649894790465346,-0.22433263193643563
1416,3,-23.268772631760417,-0.15512515087840278
1417,0,-24.395916684994184,-0.1626394445666279
1418,1,-27.7752350578116,-0.185168233718744
1419,2,-26.84755499012438,-0.17898369993416252
1420,3,-21.788513273792642,-0.1452567551586176
1421,0,-28.076212483549945,-0.18717474989033298
1422,1,-24.54620191584786,-0.1636413461056524
1423,2,-28.97507747789332,-0.19316718318595547
1424,3,-25.56723369046512,-0.1704482246031008
1425,0,-34.0052584871565,-0.22670172324771
1426,1,-23.546751973409304,-0.15697834648939535
1427,2,-24.915728086681792,-0.16610485391121194
1428,3,-36.53626088437637,-0.24357507256250913
1429,0,-12.358417197478094,-0.08238944798318729
1430,1,-28.703800292041997,-0.1913586686136133
1431,2,-25.045043629638187,-0.16696695753092125
1432,3,-32.74820958834292,-0.21832139725561944
1433,0,-25.36651147811007,-0.1691100765207338
1434,1,-32.95334675577193,-0.2196889783718129
1435,2,-21.23667753816331,-0.14157785025442207
1436,3,-27.228441421957893,-0.18152294281305262
1437,0,-19.945300880577626,-0.13296867253718417
1438,1,-35.1347023021486,-0.23423134868099063
1439,2,-24.28061842494291,-0.16187078949961942
1440,3,-27.546374859506106,-0.18364249906337404
1441,0,-28.896613034665773,-0.19264408689777182
1442,1,-23.869380057805195,-0.15912920038536796
1443,2,-21.65164217258122,-0.14434428115054146
1444,3,-29.461544188964467,-0.19641029459309645
1445,0,-32.084448152679016,-0.2138963210178601
1446,1,-18.57619129249329,-0.12384127528328862
1447,2,-32.49332987036879,-0.21662219913579192
1448,3,-23.09345312695607,-0.15395635417970713
1449,0,-24.856551489139058,-0.16571034326092704
1450,1,-26.346707456338084,-0.17564471637558723
1451,2,-28.29839801773719,-0.18865598678491458
1452,3,-26.693488539282537,-0.17795659026188357
1453,0,9.875149087491833,9.875149087491833
1454,1,-25.019413769859217,-0.16679609179906144
1455,2,-37.76980024476942,-0.2517986682984628
1456,3,-32.879251336409034,-0.21919500890939356
1457,0,-23.033297933758423,-0.1535553195583895
1458,1,-23.54836894356133,-0.15698912629040887
1459,2,-25.159438822161633,-0.16772959214774422
1460,3,-28.07223367041464,-0.18714822446943094
1461,0,-5.198132315984898,-0.03536144432642788
1462,1,-28.43404370946675,-0.189560291396445
1463,2,-32.91521401277982,-0.2194347600851988
1464,3,9.882397688983371,9.882397688983371
1465,0,-35.5377928744551,-0.236918619163034
1466,1,-28.226301584154598,-0.188175343894364
1467,2,-25.111545257652303,-0.167410301717682
1468,3,-36.393445866707566,-0.24262297244471712
1469,0,-29.69451240788522,-0.19796341605256815
1470,1,-33.208848821409994,-0.22139232547606663
1471,2,-22.2394844012438,-0.14826322934162534
1472,3,-31.664751131908126,-0.2110983408793875
1473,0,-30.51023114763865,-0.20340154098425767
1474,1,-26.295348416251034,-0.1753023227750069
1475,2,-28.7598366851252,-0.19173224456750135
1476,3,-18.997802773479812,-0.1266520184898654
1477,0,-8.95136542124032,-0.07161092336992256
1478,1,-21.713806743953658,-0.14475871162635773
1479,2,-29.1211817320289,-0.19414121154685934
1480,3,-23.725902878816076,-0.15817268585877384
1481,0,-19.727974369163313,-0.13151982912775542
1482,1,-19.83604045476676,-0.18891467099777867
1483,2,-28.097993585838882,-0.1873199572389259
1484,3,-33.19778933941411,-0.22131859559609404
1485,0,-38.376527133008835,-0.2558435142200589
1486,1,-19.30897561512141,-0.1650339796164223
1487,2,-22.872296126641213,-0.1524819741776081
1488,3,-17.754835751249743,-0.11836557167499828
1489,0,-19.859338334839446,-0.13239558889892963
1490,1,-31.22701063603581,-0.2081800709069054
1491,2,-27.854235812106083,-0.18569490541404055
1492,3,-24.75338193717117,-0.1650225462478078
1493,0,-26.553973986273178,-0.17702649324182118
1494,1,-22.214177096787203,-0.14809451397858137
1495,2,-32.53478955553726,-0.21689859703691505
1496,3,-9.073296629764327,-0.0617231063249274
1497,0,-26.30178903712652,-0.17534526024751015
1498,1,-30.05266557407561,-0.20035110382717075
1499,2,-31.68126335575973,-0.2112084223717315
1500,3,-21.36820524255199,-0.14245470161701326
1501,0,-35.474498259382955,-0.23649665506255302
1502,1,-35.24381767585018,-0.23495878450566787
1503,2,-32.376964259542234,-0.21584642839694823
1504,3,-27.57280486183418,-0.18381869907889453
1505,0,-36.352554839519975,-0.24235036559679984
1506,1,-20.097828795465922,-0.1620792644795639
1507,2,-26.792330275897804,-0.17861553517265202
1508,3,-25.51569356135418,-0.1701046237423612
1509,0,-27.29665555221392,-0.18197770368142613
1510,1,9.875772636368747,9.875772636368747
1511,2,-32.73765677180668,-0.21825104514537785
1512,3,-30.221921427721824,-0.20147947618481216
1513,0,-12.875394904270195,-0.11812288903000179
1514,1,-31.05888271129245,-0.20705921807528302
1515,2,-29.250576983119288,-0.19500384655412858
1516,3,-29.36743250537902,-0.19578288336919347
1517,0,-27.458352526094842,-0.18305568350729895
1518,1,-26.647998433166077,-0.17765332288777386
1519,2,-29.13537978512694,-0.1942358652341796
1520,3,-32.79911608152983,-0.21866077387686556
1521,0,-26.824577184899177,-0.1788305145659945
1522,1,-39.89377932583367,-0.26595852883889115
1523,2,-23.463263208019377,-0.15642175472012917
1524,3,-29.108262851625135,-0.1940550856775009
1525,0,-24.186570540924993,-0.16124380360616664
1526,1,-36.51528286927283,-0.24343521912848554
1527,2,-32.57876903875489,-0.21719179359169927
1528,3,-23.83279989550805,-0.15888533263672033
1529,0,9.84171649939012,9.84171649939012
1530,1,-25.802306399816686,-0.17201537599877792
1531,2,-35.495349215214105,-0.2366356614347607
1532,3,-31.352088626443102,-0.20901392417628734
1533,0,-26.985893285201332,-0.17990595523467554
1534,1,-26.668766321403844,-0.17779177547602562
1535,2,-24.970114421985343,-0.16646742947990228
1536,3,-26.375473221050985,-0.1758364881403399
1537,0,4.320611883845142,0.06647095205915604
1538,1,-23.19391017597693,-0.1546260678398462
1539,2,-39.59042771310052,-0.26393618475400343
1540,3,-31.453628453098148,-0.20969085635398765
1541,0,-26.509001072131067,-0.17672667381420712
1542,1,-24.184115517372888,-0.1612274367824859
1543,2,-31.895037844294855,-0.21263358562863235
1544,3,-34.26353654112657,-0.2284235769408438
1545,0,-29.890126232058773,-0.19926750821372516
1546,1,-30.711236797841025,-0.2047415786522735
1547,2,-37.79181779176359,-0.2519454519450906
1548,3,-32.778135203842716,-0.21852090135895144
1549,0,-27.781491396400302,-0.18520994264266868
1550,1,-33.56174863649419,-0.22374499090996125
1551,2,-31.64889431668037,-0.21099262877786912
1552,3,-24.065552673818768,-0.16043701782545847
1553,0,-39.32418845480952,-0.26216125636539683
1554,1,-22.013922065679903,-0.14675948043786602
1555,2,-33.79607848539675,-0.22530718990264498
1556,3,-32.76139966422671,-0.21840933109484473
1557,0,-29.742604206401694,-0.19828402804267797
1558,1,-28.94903742035674,-0.19299358280237824
1559,2,-24.21486431517796,-0.16143242876785305
1560,3,-27.80864491656993,-0.18539096611046618
1561,0,-21.62645007313801,-0.14417633382092007
1562,1,-41.89996890749931,-0.2793331260499954
1563,2,-33.352874857566185,-0.22235249905044124
1564,3,-22.886191580206916,-0.15257461053471277
1565,0,-26.59126003154563,-0.17727506687697087
1566,1,-24.050598221527853,-0.16033732147685234
1567,2,-31.96579475254189,-0.21310529835027925
1568,3,9.872886339064545,9.872886339064545
1569,0,-35.87599184099803,-0.23917327893998688
1570,1,-20.62911380940903,-0.1375274253960602
1571,2,-33.065219653393406,-0.22043479768928936
1572,3,-21.09486900531061,-0.14063246003540406
1573,0,-23.146587155333876,-0.15431058103555917
1574,1,-33.00665797422715,-0.2200443864948477
1575,2,-26.08725487198182,-0.1739150324798788
1576,3,-27.858101047570045,-0.18572067365046696
1577,0,-24.669346962182786,-0.1644623130812186
1578,1,-31.404419224732393,-0.2093627948315493
1579,2,-25.38545867002534,-0.16923639113350228
1580,3,-35.64267997950385,-0.2376178665300257
1581,0,-25.917361483258706,-0.17278240988839136
1582,1,-28.00699052485066,-0.18671327016567107
1583,2,-33.295974351327615,-0.2219731623421841
1584,3,-30.398128393262958,-0.20265418928841972
1585,0,-33.395438478038166,-0.22263625652025443
1586,1,-27.911342527804702,-0.18607561685203136
1587,2,9.877640614844577,9.877640614844577
1588,3,-28.794760554380872,-0.19196507036253915
1589,0,-33.3585728035387,-0.22239048535692466
1590,1,-34.468360046478566,-0.22978906697652376
1591,2,-15.800786990794641,-0.10533857993863094
1592,3,-26.785351702760472,-0.17856901135173647
1593,0,9.848291968546766,9.848291968546766
1594,1,-27.208186634694815,-0.18138791089796544
1595,2,-24.81830681116439,-0.16545537874109595
1596,3,-26.244534765041884,-0.17496356510027922
1597,0,-33.43436322869508,-0.22289575485796717
1598,1,-34.825018695235315,-0.23216679130156875
1599,2,-35.68144010114433,-0.2378762673409622
1600,3,-35.722793732542414,-0.23815195821694943
1601,0,-23.712818899249424,-0.1580854593283295
1602,1,-17.70203050630907,-0.18633716322430602
1603,2,-27.037653082789713,-0.18025102055193143
1604,3,-18.477544458678373,-0.13487258728962317
1605,0,-34.48976232820155,-0.22993174885467701
1606,1,-32.26122738322158,-0.2150748492214772
1607,2,-32.07845821145037,-0.21385638807633578
1608,3,-32.21630471056212,-0.2147753647370808
1609,0,10.188168481152516,5.094084240576258
1610,1,-29.83319742392237,-0.19888798282614914
1611,2,-33.39990313000049,-0.22266602086666992
1612,3,-30.72389885005479,-0.2048259923336986
1613,0,-28.36133058193104,-0.1890755372128736
1614,1,-30.80598880697943,-0.2053732587131962
1615,2,-31.822884770054348,-0.21215256513369565
1616,3,-31.384866581008897,-0.20923244387339265
1617,0,-20.269327009303773,-0.13512884672869183
1618,1,-32.43420934737444,-0.2162280623158296
1619,2,-23.273834667078084,-0.15515889778052055
1620,3,-37.58526991780032,-0.2505684661186688
1621,0,-30.349545230941043,-0.20233030153960696
1622,1,-27.294894743967873,-0.18196596495978581
1623,2,-31.035638500994487,-0.2069042566732966
1624,3,-24.049024401371412,-0.16032682934247608
1625,0,-32.17056935707517,-0.21447046238050116
1626,1,-22.500200792731057,-0.15000133861820705
1627,2,-35.40436400911635,-0.236029093394109
1628,3,-21.8343628570564,-0.14556241904704267
1629,0,-27.13402466369531,-0.18089349775796873
1630,1,7.791605424766916,0.410084496040364
1631,2,-28.23315753663827,-0.18822105024425514
1632,3,9.862540866266253,9.862540866266253
1633,0,9.858716005928496,9.858716005928496
1634,1,-22.056485884924058,-0.14704323923282706
1635,2,-31.21641453920081,-0.2081094302613387
1636,3,-35.3709878384508,-0.23580658558967202
1637,0,-29.69304644542592,-0.19795364296950613
1638,1,-22.200674639840106,-0.14800449759893403
1639,2,-21.09400243848245,-0.1406266829232163
1640,3,-29.504925545056587,-0.19669950363371058
1641,0,-33.20833745650883,-0.22138891637672553
1642,1,-31.425805703326034,-0.2095053713555069
1643,2,9.882822779280616,9.882822779280616
1644,3,-36.21073153103228,-0.24140487687354853
1645,0,-37.04805238791417,-0.2469870159194278
1646,1,-24.916964850252086,-0.16611309900168056
1647,2,-34.877332695248676,-0.23251555130165782
1648,3,-23.976262729959014,-0.1598417515330601
1649,0,-35.75550693306948,-0.23837004622046323
1650,1,-29.562467785123026,-0.19708311856748684
1651,2,-27.555065826390486,-0.18370043884260323
1652,3,-25.01256981089295,-0.16675046540595298
1653,0,-26.899355739355013,-0.17932903826236676
1654,1,-24.631450258917212,-0.16420966839278142
1655,2,-14.644287851772182,-0.09762858567848122
1656,3,-33.53261723673625,-0.22355078157824168
1657,0,-31.546188682657625,-0.21030792455105082
1658,1,10.321446307564473,2.0642892615128945
1659,2,-33.00936557878806,-0.22006243719192042
1660,3,-29.262275591089608,-0.19508183727393072
1661,0,-37.97356948128025,-0.25315712987520167
1662,1,-31.009404091538546,-0.20672936061025696
1663,2,-28.887235981926803,-0.19258157321284536
1664,3,-21.00579050515644,-0.1400386033677096
1665,0,-22.932229027471006,-0.15288152684980671
1666,1,-28.03483916115282,-0.1868989277410188
1667,2,-28.183482462914128,-0.1878898830860942
1668,3,-23.643093964375275,-0.1576206264291685
1669,0,-32.354563436372054,-0.21569708957581368
1670,1,-27.60056954505287,-0.18400379696701913
1671,2,-23.836125585515358,-0.15890750390343572
1672,3,-24.452799433437082,-0.16301866288958056
1673,0,-35.982919535824294,-0.23988613023882863
1674,1,-29.31410595005303,-0.19542737300035354
1675,2,-22.403528103291098,-0.14935685402194065
1676,3,-22.710994828881326,-0.15140663219254216
1677,0,-26.351981176499415,-0.1756798745099961
1678,1,-30.771849641536093,-0.20514566427690728
1679,2,-25.981644328462842,-0.1732109621897523
1680,3,-29.340044945749483,-0.1956002996383299
1681,0,-32.55776038969315,-0.21705173593128768
1682,1,-24.077595190772044,-0.16051730127181363
1683,2,-26.212515278946654,-0.17475010185964435
1684,3,-23.25012362787907,-0.15500082418586048
1685,0,-27.304580426598555,-0.1820305361773237
1686,1,-11.059924134863495,-0.09701687837599557
1687,2,-28.310607420824322,-0.18873738280549548
1688,3,-27.24173022915427,-0.18161153486102846
1689,0,-23.28914995470205,-0.15526099969801369
1690,1,-19.3723669105303,-0.12914911273686866
1691,2,-26.087774233518484,-0.17391849489012323
1692,3,-22.34079916847679,-0.14893866112317858
1693,0,-30.25869421641461,-0.20172462810943073
1694,1,-27.70173024792889,-0.18467820165285925
1695,2,-39.747281020088906,-0.2649818734672594
1696,3,-25.20966971106866,-0.16806446474045772
1697,0,-24.100413645409834,-0.16066942430273223
1698,1,-22.195473633935542,-0.14796982422623695
1699,2,-21.61042559037853,-0.14406950393585685
1700,3,-21.94858456016259,-0.1463238970677506
1701,0,-31.741123866731748,-0.2116074924448783
1702,1,-25.617227033699788,-0.1707815135579986
1703,2,-16.432796659682342,-0.10955197773121561
1704,3,-22.4638818746515,-0.14975921249767665
1705,0,-29.051211032390228,-0.19367474021593487
1706,1,-29.128535238021946,-0.1941902349201463
1707,2,-24.565813774450643,-0.16377209182967095
1708,3,-26.451670691831172,-0.17634447127887448
1709,0,-22.900508276651326,-0.1526700551776755
1710,1,-37.7993324463368,-0.2519955496422453
1711,2,9.848824636243409,9.848824636243409
1712,3,-33.16784071662254,-0.22111893811081695
1713,0,-29.719796409039063,-0.19813197606026042
1714,1,-28.93160223970508,-0.19287734826470052
1715,2,-26.00546407032343,-0.17336976046882288
1716,3,-35.901515666966894,-0.2393434377797793
1717,0,-31.286059230990805,-0.20857372820660536
1718,1,-34.624694676127866,-0.23083129784085243
1719,2,-23.563621451265796,-0.1570908096751053
1720,3,-31.321774620136736,-0.20881183080091156
1721,0,-35.15066476383304,-0.2343377650922203
1722,1,-32.56834544770591,-0.21712230298470606
1723,2,-34.94043271162134,-0.2329362180774756
1724,3,-27.52263537848576,-0.18348423585657173
1725,0,-27.636815724878915,-0.18424543816585942
1726,1,9.839331753519712,9.839331753519712
1727,2,-28.825895202947976,-0.19217263468631984
1728,3,-31.425265137085766,-0.20950176758057176
1729,0,-35.66990950114457,-0.23779939667429717
1730,1,-37.25025346339097,-0.24833502308927313
1731,2,-26.602510841435905,-0.17735007227623936
1732,3,-25.130318483170566,-0.16753545655447044
1733,0,-35.0040344116805,-0.23336022941120332
1734,1,-31.273943769645946,-0.2084929584643063
1735,2,-26.041688267006894,-0.1736112551133793
1736,3,-27.103479825132926,-0.18068986550088617
1737,0,9.857992735685075,9.857992735685075
1738,1,-27.263274878055825,-0.1817551658537055
1739,2,-42.96297395157621,-0.2864198263438414
1740,3,-21.827949188798247,-0.14551966125865498
1741,0,-23.615389672269107,-0.15743593114846072
1742,1,-34.13214767341819,-0.22754765115612124
1743,2,-21.805618554074194,-0.14537079036049463
1744,3,-32.80029731723467,-0.21866864878156447
1745,0,-24.440418756786098,-0.16293612504524066
1746,1,-20.64217484614326,-0.1376144989742884
1747,2,-21.89017049941825,-0.14593446999612167
1748,3,-27.50616878152186,-0.18337445854347909
1749,0,-24.976973439425212,-0.16651315626283475
1750,1,-22.574757639903254,-0.1504983842660217
1751,2,-27.649975973375113,-0.18433317315583408
1752,3,-33.26658826480745,-0.22177725509871635
1753,0,-25.84752247043911,-0.17231681646959407
1754,1,-22.388135118134166,-0.14925423412089445
1755,2,-28.824108480582044,-0.1921607232038803
1756,3,-24.094380132836868,-0.1606292008855791
1757,0,-23.418913246600013,-0.15612608831066677
1758,1,-28.426375299759545,-0.18950916866506365
1759,2,-28.151780300608344,-0.18767853533738896
1760,3,-24.245401133791784,-0.1616360075586119
1761,0,-28.8631111538793,-0.19242074102586199
1762,1,-27.571545106504658,-0.18381030071003104
1763,2,-34.87567592394835,-0.23250450615965568
1764,3,-29.880768050215607,-0.19920512033477072
1765,0,-33.29027452086838,-0.22193516347245587
1766,1,9.871278160237623,9.871278160237623
1767,2,-25.93680677708011,-0.17291204518053407
1768,3,-26.163106299587707,-0.17442070866391804
1769,0,-28.155316623389776,-0.1877021108225985
1770,1,-27.2373753128581,-0.18158250208572066
1771,2,-26.107149000249947,-0.17404766000166633
1772,3,-24.65576304232125,-0.164371753615475
1773,0,-26.886044208754857,-0.1792402947250324
1774,1,-9.911363039970075,-0.07234571562021952
1775,2,-24.166947072158717,-0.1611129804810581
1776,3,-23.886639161713678,-0.1592442610780912
1777,0,-26.781629428780498,-0.17854419619186998
1778,1,9.882128137810911,9.882128137810911
1779,2,-23.608877842977343,-0.1573925189531823
1780,3,9.857233793363978,9.857233793363978
1781,0,-23.727953188779196,-0.1581863545918613
1782,1,7.1337542099273055,0.274375161920281
1783,2,-23.40227005799946,-0.1560151337199964
1784,3,-31.029299078135296,-0.20686199385423532
1785,0,-37.30554467598911,-0.24870363117326075
1786,1,-24.153130272003885,-0.1610208684800259
1787,2,-30.414890282216053,-0.20276593521477368
1788,3,-29.92068530686917,-0.1994712353791278
1789,0,-32.58035631603872,-0.2172023754402581
1790,1,-27.65099174831171,-0.18433994498874473
1791,2,-23.871957515454437,-0.15914638343636292
1792,3,-31.20011535483482,-0.20800076903223214
1793,0,-26.458404685898234,-0.1763893645726549
1794,1,-18.3567611119628,-0.12237840741308534
1795,2,-22.375793145686327,-0.1491719543045755
1796,3,-28.845592988240693,-0.19230395325493796
1797,0,-22.510802002422267,-0.15007201334948178
1798,1,-26.5766107173111,-0.177177404782074
1799,2,-29.414040520493355,-0.1960936034699557
1800,3,-22.388042671970947,-0.14925361781313964
1801,0,-31.883115301293984,-0.21255410200862657
1802,1,-25.392004587868843,-0.1692800305857923
1803,2,-33.70230764218969,-0.22468205094793126
1804,3,-23.082808155240233,-0.15388538770160157
1805,0,-33.10408959224314,-0.22069393061495426
1806,1,-28.983329805054982,-0.19322219870036655
1807,2,-31.276200355851678,-0.20850800237234451
1808,3,-24.101113934882232,-0.1606740928992149
1809,0,-29.49704593854451,-0.19664697292363006
1810,1,-38.23058312790568,-0.2548705541860379
1811,2,-26.89597072376264,-0.17930647149175094
1812,3,-38.535187811310536,-0.2569012520754036
1813,0,-26.005394627144817,-0.17336929751429878
1814,1,-20.800325235092803,-0.13866883490061868
1815,2,-26.942692693100327,-0.17961795128733551
1816,3,-26.879868297433433,-0.17919912198288956
1817,0,-25.148077269517003,-0.1676538484634467
1818,1,-27.240625894273364,-0.1816041726284891
1819,2,-33.571328004471745,-0.22380885336314496
1820,3,-31.475924335924695,-0.2098394955728313
1821,0,9.87862739235912,9.87862739235912
1822,1,-22.749380195422958,-0.15166253463615306
1823,2,-25.82040959578202,-0.17213606397188014
1824,3,-33.175304216039095,-0.22116869477359397
1825,0,-27.007227318740377,-0.18004818212493584
1826,1,-27.882488381263144,-0.18588325587508764
1827,2,-32.2430193329306,-0.21495346221953734
1828,3,9.87112907685485,9.87112907685485
1829,0,-21.76601819219855,-0.14510678794799034
1830,1,-27.34973688347209,-0.18233157922314727
1831,2,-25.14576691378917,-0.1676384460919278
1832,3,-15.419909571288116,-0.10279939714192077
1833,0,-21.560390910286575,-0.1437359394019105
1834,1,9.875976144759477,9.875976144759477
1835,2,-19.656906803247757,-0.13104604535498504
1836,3,-29.10496470871596,-0.1940330980581064
1837,0,-27.642988821214793,-0.18428659214143195
1838,1,9.843671547903398,9.843671547903398
1839,2,-25.317201925745106,-0.16878134617163404
1840,3,-23.40977705901196,-0.15606518039341308
1841,0,-27.62127788014038,-0.1841418525342692
1842,1,-29.27681126905628,-0.19517874179370853
1843,2,-23.2660051152913,-0.15510670076860866
1844,3,-11.560962139881875,-0.14272792765286266
1845,0,-27.56041677437593,-0.18373611182917288
1846,1,-23.66997330230135,-0.15779982201534234
1847,2,-25.993812167755294,-0.17329208111836863
1848,3,9.86325276493445,9.86325276493445
1849,0,-15.356109627150477,-0.10237406418100319
1850,1,-32.38510758885861,-0.2159007172590574
1851,2,-36.27547553781739,-0.24183650358544928
1852,3,-27.851843416050457,-0.18567895610700305
1853,0,-22.908034920039007,-0.15272023280026004
1854,1,-31.693283616018178,-0.21128855744012118
1855,2,-24.03722478494273,-0.16024816523295152
1856,3,-34.54648847863807,-0.23030992319092045
1857,0,-19.63701212317507,-0.13091341415450045
1858,1,-14.29390842699435,-0.15707591678015767
1859,2,-22.696570125105993,-0.15131046750070662
1860,3,-34.091916374047614,-0.22727944249365076
1861,0,-26.852576666791112,-0.1790171777786074
1862,1,-24.54208184374498,-0.16361387895829987
1863,2,9.870254439435117,9.870254439435117
1864,3,-24.745773885830218,-0.16497182590553477
1865,0,-33.11673187041029,-0.22077821246940194
1866,1,9.861555306885736,9.861555306885736
1867,2,-26.580836220168546,-0.17720557480112364
1868,3,9.875676546265387,9.875676546265387
1869,0,-22.21118977538813,-0.14807459850258756
1870,1,-23.423448039220688,-0.15615632026147125
1871,2,-25.470635264134636,-0.1698042350942309
1872,3,-32.66055717386373,-0.2177370478257582
1873,0,-26.382897246986204,-0.17588598164657468
1874,1,-27.729797424712338,-0.1848653161647489
1875,2,-36.85116004305334,-0.24567440028702228
1876,3,-35.65520740620427,-0.23770138270802846
1877,0,-28.66672620816075,-0.191111508054405
1878,1,9.58794054675017,1.3697057923928815
1879,2,-21.7717179055329,-0.145144786036886
1880,3,-29.94618204891893,-0.19964121365945955
1881,0,-27.93357116224026,-0.18622380774826838
1882,1,-22.512028491446486,-0.15008018994297656
1883,2,-27.576759809777855,-0.18384506539851903
1884,3,-30.171497321369394,-0.20114331547579595
1885,0,-26.721821891536365,-0.1781454792769091
1886,1,-27.226327304609928,-0.18150884869739953
1887,2,-34.69004150750623,-0.23126694338337486
