Episode,Worker,Cumulative Reward,RPS
609,3,9.856694421009333,9.856694421009333
610,0,-66.38664347713808,-0.22128881159046027
611,1,-35.58198557350758,-0.11860661857835861
612,2,-64.93034301330609,-0.21643447671102028
613,3,-64.15033287321262,-0.21383444291070874
614,0,-54.59864771925792,-0.1819954923975264
615,1,-42.98902862867773,-0.14329676209559244
616,2,-53.31592968786329,-0.17771976562621097
617,3,-49.7564309750502,-0.165854769916834
618,0,-50.07816839057813,-0.16692722796859377
619,1,-49.38316940970193,-0.16461056469900642
620,2,-52.42113924194797,-0.17473713080649322
621,3,-45.359713728603936,-0.15119904576201312
622,0,-62.717826599722464,-0.20905942199907487
623,1,-51.66759360579026,-0.17222531201930086
624,2,-45.703026259370034,-0.1523434208645668
625,3,-43.24909865398531,-0.14416366217995102
626,0,-54.946413818039765,-0.18315471272679923
627,1,-47.57155622553743,-0.15857185408512475
628,2,-55.25949537343582,-0.18419831791145272
629,3,-64.33854618454978,-0.21446182061516594
630,0,-41.32244230419172,-0.13774147434730571
631,1,-32.42898707898816,-0.10882210429190657
632,2,-58.76860951156084,-0.19589536503853613
633,3,7.778713185524082,0.22224894815783092
634,0,-46.61861913146261,-0.15539539710487535
635,1,-49.25204970107491,-0.16417349900358302
636,2,-59.53663339624733,-0.19845544465415776
637,3,-62.090820721017465,-0.20696940240339154
638,0,-8.378288196116918,-0.05171782837109209
639,1,-54.73132883972289,-0.1824377627990763
640,2,-46.40575773804273,-0.1546858591268091
641,3,-49.09004775540023,-0.16363349251800077
642,0,-59.04253401069726,-0.1968084467023242
643,1,9.86054711044437,9.86054711044437
644,2,-56.55689152486619,-0.18852297174955396
645,3,-52.90011928785762,-0.1763337309595254
646,0,-51.89629347605114,-0.17298764492017046
647,1,-47.619368744861475,-0.15873122914953824
648,2,-36.64524350032923,-0.12215081166776409
649,3,-47.05705448941594,-0.15685684829805313
650,0,-49.48093239293544,-0.1649364413097848
651,1,-60.45548742669274,-0.20151829142230915
652,2,-43.393547505383815,-0.1446451583512794
653,3,-49.15550306314862,-0.16385167687716207
654,0,-68.22414073664011,-0.22741380245546702
655,1,-65.45634898188098,-0.21818782993960326
656,2,-54.233068588764404,-0.18077689529588134
657,3,-55.83746655852854,-0.18612488852842846
658,0,-57.91475292870504,-0.1930491764290168
659,1,-54.98264496288356,-0.18327548320961187
660,2,-44.99278805373106,-0.14997596017910353
661,3,-58.778336400379764,-0.19592778800126587
662,0,-44.05890148689296,-0.14686300495630986
663,1,-58.39723149654009,-0.1946574383218003
664,2,-47.483740125119574,-0.1582791337503986
665,3,-44.891046207828516,-0.1496368206927617
666,0,-66.2143426756151,-0.22071447558538368
667,1,-51.03195949369941,-0.1701065316456647
668,2,-61.054508938248915,-0.20351502979416305
669,3,-41.60638802218572,-0.1386879600739524
670,0,-60.04549079713284,-0.2001516359904428
671,1,-82.70444556184172,-0.27568148520613905
672,2,-61.01560160897761,-0.20338533869659203
673,3,-47.44905663495049,-0.15816352211650161
674,0,-48.16869108617458,-0.16056230362058194
675,1,-75.28535544949331,-0.25095118483164436
676,2,-73.3832832653789,-0.2446109442179297
677,3,-42.75057198896136,-0.1484394860727825
678,0,-49.632809277597005,-0.16544269759199
679,1,-68.22616230004496,-0.22742054100014988
680,2,-59.20168988026321,-0.19733896626754402
681,3,-48.8423899302905,-0.16280796643430168
682,0,-60.12629900967337,-0.20042099669891122
683,1,-52.02208726259399,-0.17340695754197996
684,2,-66.56835219194915,-0.22189450730649715
685,3,-65.677404806711,-0.21892468268903664
686,0,-65.50494228693533,-0.2183498076231178
687,1,-64.28179497148219,-0.2142726499049406
688,2,-72.61096389310805,-0.24203654631036017
689,3,-56.79867813665746,-0.18932892712219151
690,0,-45.112964987914424,-0.19197006377835926
691,1,-63.08630925742385,-0.21028769752474616
692,2,-54.97879479832104,-0.1832626493277368
693,3,9.876878862876639,9.876878862876639
694,0,-63.37684135533908,-0.21125613785113026
695,1,-63.462276733124206,-0.21154092244374736
696,2,-54.92889067143751,-0.18309630223812504
697,3,-19.96114374986957,-0.1766472898218546
698,0,-59.88354951087995,-0.19961183170293317
699,1,-53.40246545085482,-0.17800821816951606
700,2,-26.677468575835015,-0.10221252327906136
701,3,9.859713053271188,9.859713053271188
702,0,-52.505413478712754,-0.17501804492904252
703,1,-49.92222095715875,-0.16640740319052916
704,2,-41.7484595977793,-0.13916153199259768
705,3,-67.45367114311571,-0.22484557047705236
706,0,-56.6121257084385,-0.188707085694795
707,1,-47.36569560873883,-0.15788565202912944
708,2,-47.83106867940863,-0.15943689559802876
709,3,-48.92624371432701,-0.1630874790477567
710,0,-65.50711090929033,-0.21835703636430112
711,1,-70.97681494358044,-0.23658938314526812
712,2,-58.792227945607536,-0.19597409315202513
713,3,-45.300727889364374,-0.15100242629788124
714,0,-61.153530173834824,-0.2038451005794494
715,1,-78.93279665740012,-0.2631093221913337
716,2,-46.54767005534831,-0.15515890018449438
717,3,-70.13662162811617,-0.23378873876038725
718,0,-43.28782543840966,-0.14429275146136555
719,1,-63.07011978568555,-0.21023373261895184
720,2,-49.75491554643246,-0.1658497184881082
721,3,-55.324018584132084,-0.1844133952804403
722,0,-53.59749844792796,-0.17865832815975988
723,1,-55.44380620693834,-0.18481268735646114
724,2,-21.653272179773666,-0.09581093884855604
725,3,-51.44297101840341,-0.1714765700613447
726,0,-46.90420738424179,-0.15634735794747265
727,1,-73.00773135013003,-0.24335910450043344
728,2,-44.98670170786784,-0.14995567235955945
729,3,-48.071941626256205,-0.160239805420854
730,0,-48.360011188360126,-0.16120003729453375
731,1,-52.07569594176874,-0.17358565313922913
732,2,-67.30352333539452,-0.22434507778464838
733,3,-63.487952433264056,-0.21162650811088018
734,0,-46.38519842884862,-0.15461732809616205
735,1,-55.59537008938783,-0.18531790029795941
736,2,9.862357569525694,9.862357569525694
737,3,-58.28797758606708,-0.1942932586202236
738,0,-57.83430293535566,-0.19278100978451887
739,1,-47.56701882022205,-0.15855672940074017
740,2,-45.62052576130379,-0.15206841920434597
741,3,-54.40859459863772,-0.18136198199545905
742,0,-44.008339197030125,-0.14669446399010042
743,1,9.871276282525953,9.871276282525953
744,2,-51.69891191343232,-0.17232970637810774
745,3,-48.183524725033294,-0.1606117490834443
746,0,-53.76350149352821,-0.17921167164509402
747,1,-54.57209129922298,-0.18190697099740993
748,2,-48.4878544948664,-0.16162618164955467
749,3,-70.74957384230113,-0.23583191280767044
750,0,-49.99056625794531,-0.1666352208598177
751,1,-38.44593834754906,-0.12815312782516353
752,2,-53.91892998550448,-0.17972976661834825
753,3,-50.906438242771245,-0.16968812747590414
754,0,-60.27116862853241,-0.20090389542844136
755,1,-55.35529826668281,-0.1845176608889427
756,2,-63.668910608189364,-0.21222970202729788
757,3,-48.39127001163801,-0.16130423337212668
758,0,-57.94891616402849,-0.19316305388009497
759,1,-40.59609494130639,-0.1353203164710213
760,2,-72.00021654291157,-0.24000072180970525
761,3,-59.70151250691016,-0.19900504168970054
762,0,-66.23124863959686,-0.2207708287986562
763,1,-41.35602492779927,-0.19235360431534543
764,2,-62.335259026126394,-0.20778419675375465
765,3,-46.843430776729775,-0.15614476925576593
766,0,-55.7448945440473,-0.18581631514682434
767,1,-64.34794045944057,-0.21449313486480187
768,2,-53.88063554630686,-0.17960211848768953
769,3,-48.071637777406714,-0.1602387925913557
770,0,-58.02898956981532,-0.19342996523271774
771,1,-49.20057970174076,-0.16400193233913585
772,2,9.871978438541596,9.871978438541596
773,3,-45.01810898247829,-0.15006036327492764
774,0,-49.639379751877186,-0.16546459917292394
775,1,-57.96242650857176,-0.19320808836190587
776,2,-68.26725987687892,-0.22755753292292974
777,3,-63.8312599349058,-0.212770866449686
778,0,-39.62052874881399,-0.1320684291627133
779,1,9.87827037748618,9.87827037748618
780,2,-44.32976792156028,-0.1477658930718676
781,3,7.969172719727907,0.3794844152251384
782,0,-59.18430265792721,-0.19728100885975738
783,1,-44.98188456124807,-0.14993961520416024
784,2,-73.09770912719449,-0.24365903042398163
785,3,-62.64753173950697,-0.20882510579835656
786,0,-47.777954929755076,-0.15925984976585025
787,1,-66.78044994004068,-0.2226014998001356
788,2,-51.3176762326033,-0.17105892077534432
789,3,9.861598902958262,9.861598902958262
790,0,-72.6165223217005,-0.24205507440566834
791,1,9.850971382653364,9.850971382653364
792,2,-54.149432448746595,-0.18049810816248865
793,3,-53.79060185353187,-0.17930200617843955
794,0,-45.51779086415301,-0.15172596954717668
795,1,-45.997531680500195,-0.15332510560166732
796,2,-56.787751861143654,-0.1892925062038122
797,3,-42.67183978910897,-0.14223946596369658
798,0,-74.58723556922578,-0.24862411856408595
799,1,-38.22984822133932,-0.12743282740446438
800,2,-59.06836384758942,-0.1968945461586314
801,3,-45.503415671982786,-0.15167805223994263
802,0,-64.10968185441,-0.2136989395147
803,1,-51.20848978649021,-0.17069496595496736
804,2,-51.530148588582676,-0.17176716196194225
805,3,-70.51421144295595,-0.23504737147651986
806,0,9.85484736533587,9.85484736533587
807,1,-42.25141508224779,-0.20610446381584288
808,2,9.88392425575542,9.88392425575542
809,3,-59.70799055995738,-0.19902663519985794
810,0,-45.96154246835964,-0.1532051415611988
811,1,-66.04315536759954,-0.22014385122533178
812,2,-63.38206886369859,-0.21127356287899532
813,3,-73.20689288736978,-0.2440229762912326
814,0,-52.989201311195664,-0.1766306710373189
815,1,-56.60077067163458,-0.18866923557211526
816,2,-64.91868285250469,-0.21639560950834896
817,3,9.841600139385335,9.841600139385335
818,0,-49.7352630323535,-0.165784210107845
819,1,-45.46287925542574,-0.15154293085141912
820,2,-55.87407370883537,-0.18624691236278457
821,3,-54.78234558648212,-0.18260781862160708
822,0,-47.18989254818924,-0.15729964182729747
823,1,-47.523613882253585,-0.15841204627417863
824,2,-62.57753503374263,-0.20859178344580875
825,3,-73.13582151320013,-0.2437860717106671
826,0,-44.76115433237818,-0.14920384777459395
827,1,-62.288369762411286,-0.20762789920803762
828,2,-60.16678254333102,-0.2005559418111034
829,3,-56.37670062935059,-0.18792233543116862
830,0,-79.42536446781182,-0.26475121489270603
831,1,-71.79323082878003,-0.23931076942926674
832,2,-46.93739164869734,-0.1564579721623245
833,3,-70.10278975437214,-0.23367596584790712
834,0,-54.540371652794235,-0.18180123884264746
835,1,-58.712001769050204,-0.1957066725635007
836,2,-73.60812197418265,-0.24536040658060884
837,3,-72.14501814164036,-0.24048339380546788
838,0,9.879383502932285,9.879383502932285
839,1,-70.57460038455028,-0.23524866794850094
840,2,-57.232032959748395,-0.1907734431991613
841,3,9.861849254653752,9.861849254653752
842,0,9.872826349617698,9.872826349617698
843,1,-64.70252365819337,-0.21567507886064458
844,2,-54.6343801454177,-0.2008616917110945
845,3,-77.92232007771476,-0.25974106692571586
846,0,-48.25089797897971,-0.16083632659659902
847,1,-52.050600458976824,-0.17350200152992273
848,2,-70.23609180399316,-0.23412030601331055
849,3,-74.97726238652207,-0.24992420795507356
850,0,-64.92479365340375,-0.21641597884467917
851,1,-24.237385152194168,-0.1369343793909275
852,2,-58.60532303993015,-0.19535107679976715
853,3,-65.62868185361458,-0.21876227284538194
854,0,-42.30690193334998,-0.14102300644449992
855,1,-49.50497642935094,-0.16501658809783645
856,2,-53.35251388571874,-0.17784171295239581
857,3,-59.34673147839533,-0.19782243826131776
858,0,-53.11941390732862,-0.17706471302442875
859,1,-57.1158441739909,-0.19038614724663633
860,2,-56.66254625336966,-0.18887515417789888
861,3,9.865864228636562,9.865864228636562
862,0,-67.30807021752517,-0.22436023405841723
863,1,-77.22044818752336,-0.2574014939584112
864,2,-69.5922543041618,-0.23197418101387265
865,3,-62.53852291551557,-0.20846174305171858
866,0,-73.95708700422269,-0.24652362334740896
867,1,9.858914700712045,9.858914700712045
868,2,-52.4474938358144,-0.17482497945271466
869,3,-76.27925571370876,-0.25426418571236253
870,0,-50.73837103012445,-0.16912790343374817
871,1,-46.11737425921266,-0.1537245808640422
872,2,-57.676766007396495,-0.19225588669132165
873,3,-9.801611044471427,-0.11397222144734218
874,0,-76.97622154948665,-0.2565874051649555
875,1,-60.336973731204075,-0.20112324577068025
876,2,-52.26668598470116,-0.17422228661567055
877,3,-71.08980071164282,-0.23696600237214274
878,0,-43.83833730152604,-0.1461277910050868
879,1,-75.12772294259085,-0.2504257431419695
880,2,-55.24827029076025,-0.18416090096920085
881,3,-67.63098152595279,-0.2254366050865093
882,0,-80.31174322748886,-0.2677058107582962
883,1,-56.27044091547366,-0.18756813638491218
884,2,-49.717125921931185,-0.16572375307310394
885,3,-47.64901690751498,-0.15883005635838326
886,0,7.9235756882216855,0.3445032907922472
887,1,-14.523842260788209,-0.14523842260788208
888,2,-71.83337313044659,-0.23944457710148861
889,3,-47.26499385898341,-0.1575499795299447
890,0,-60.85149727872949,-0.20283832426243162
891,1,-50.38983677628217,-0.16796612258760724
892,2,-50.154969245560125,-0.16718323081853376
893,3,-59.49932888926548,-0.19833109629755158
894,0,-61.72999360087746,-0.20576664533625819
895,1,-56.07150475769762,-0.18690501585899205
896,2,-57.68886421553655,-0.19229621405178848
897,3,-55.85130556839163,-0.18617101856130544
898,0,9.881097743758191,9.881097743758191
899,1,-52.279986888395385,-0.17426662296131795
900,2,-73.7336416433627,-0.24577880547787567
901,3,-60.436456770812754,-0.20145485590270917
902,0,-30.159754996303025,-0.13464176337635278
903,1,9.854036930465377,9.854036930465377
904,2,-57.18845529661106,-0.19062818432203688
905,3,-46.72734698202229,-0.15575782327340762
906,0,-52.36517829814411,-0.17455059432714704
907,1,-46.40817413343644,-0.15469391377812147
908,2,-44.64456310801192,-0.14881521036003975
909,3,-63.06302234709773,-0.21021007449032575
910,0,-48.769308542482364,-0.16256436180827455
911,1,-50.931041052003565,-0.16977013684001188
912,2,-46.906623995029264,-0.15635541331676422
913,3,-60.356027067005535,-0.20118675689001844
914,0,-67.40297329386811,-0.22467657764622706
915,1,-70.55681609346667,-0.23518938697822223
916,2,-75.29766618517061,-0.25099222061723536
917,3,-54.2072419161111,-0.180690806387037
918,0,-52.97446068047034,-0.17658153560156778
919,1,-40.14823655284718,-0.13382745517615727
920,2,-47.31693120238562,-0.15772310400795206
921,3,-57.46987450760438,-0.19156624835868127
922,0,-19.366395275426125,-0.16412199385954343
923,1,-63.392456087503014,-0.21130818695834339
924,2,-63.69012031699805,-0.21230040105666015
925,3,-55.240085903728314,-0.1841336196790944
926,0,-75.73602992702588,-0.2524534330900863
927,1,-59.52848991311765,-0.19842829971039216
928,2,-48.53904023390216,-0.16453911943695648
929,3,-50.80197668086415,-0.16933992226954717
930,0,-64.60813085507822,-0.21536043618359405
931,1,-69.31826599842586,-0.23106088666141952
932,2,-58.87211282461322,-0.19624037608204406
933,3,-51.34865455235361,-0.1711621818411787
934,0,-61.19908952191752,-0.2039969650730584
935,1,-61.68592647184051,-0.20561975490613504
936,2,-47.54402636001474,-0.1584800878667158
937,3,-59.19431370147325,-0.19731437900491083
938,0,-34.90963246542951,-0.11675462363019903
939,1,-58.741868528490954,-0.19580622842830317
940,2,-67.57035943182939,-0.22523453143943128
941,3,-45.3249557093985,-0.151083185697995
942,0,9.874156489966724,9.874156489966724
943,1,-40.45839157049089,-0.13486130523496964
944,2,-68.85235095465107,-0.22950783651550358
945,3,-55.347639331125,-0.18449213110375
946,0,-55.384297634869554,-0.1846143254495652
947,1,-60.45177879503338,-0.2015059293167779
948,2,-46.00830084464514,-0.15336100281548382
949,3,-53.906374262163936,-0.1796879142072131
